study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
vaccination_study_10	T_NK_lineage	25	49	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.5	1.0	0.5	0.5	0.0	0.5	0.0999999999999999	not_available:49	not_available:49	not_available:49	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	26	37	T Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9267567567567568	1.0	0.0732432432432432	0.0529729729729729	0.0202702702702702	0.9267567567567568	0.0	not_available:37	not_available:37	not_available:37	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	3	878	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9275284738041002	1.0	0.0724715261958997	0.0724715261958997	0.0	0.9275284738041002	0.3409681093394077	not_available:878	not_available:878	not_available:878	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	4	852	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.9300176056338028	1.0	0.0699823943661971	0.0077464788732394	0.0622359154929577	0.9300176056338028	0.2081924882629107	not_available:852	not_available:852	not_available:852	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	5	804	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8977388059701492	0.9797574626865672	0.0820186567164179	0.0610298507462686	0.0209888059701492	0.8977388059701492	0.7767189054726368	not_available:804	not_available:804	not_available:804	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	6	689	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8646835994194485	0.9739840348330916	0.1093004354136429	0.0988505079825834	0.0104499274310595	0.8646835994194485	0.2443304698617586	not_available:689	not_available:689	not_available:689	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	7	638	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9365438871473354	1.0	0.0634561128526645	0.0433542319749216	0.0201018808777429	0.9365438871473354	0.0	not_available:638	not_available:638	not_available:638	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	8	610	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6963114754098361	1.0	0.3036885245901639	0.0088524590163934	0.2948360655737705	0.6963114754098361	0.0305737704918032	not_available:610	not_available:610	not_available:610	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	9	607	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.8128820700312447	0.923837588976879	0.1109555189456342	0.0247116968698517	0.0862438220757825	0.8128820700312447	0.1051596647594159	not_available:607	not_available:607	not_available:607	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	Myeloid_lineage	0	865	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.8314508670520231	1.0	0.1685491329479768	0.0420462427745664	0.1265028901734104	0.8314508670520231	0.3218670520231212	not_available:865	not_available:865	not_available:865	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	1	792	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.609375	1.0	0.390625	0.0143939393939393	0.3762310606060606	0.609375	0.1594128505552766	not_available:792	not_available:792	not_available:792	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	10	434	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5713248847926267	1.0	0.4286751152073733	0.0780414746543778	0.3506336405529954	0.5713248847926267	0.1218241167434714	not_available:434	not_available:434	not_available:434	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	11	410	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.4525121951219512	1.0	0.5474878048780488	0.2273658536585366	0.3201219512195122	0.4525121951219512	0.0525121951219511	not_available:410	not_available:410	not_available:410	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	12	409	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.6181662591687042	1.0	0.3818337408312958	0.1786552567237163	0.2031784841075794	0.6181662591687042	0.1663814180929095	not_available:409	not_available:409	not_available:409	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	13	401	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.4	1.0	0.6	0.3261845386533666	0.2998129675810473	0.4	0.0	not_available:401	not_available:401	not_available:401	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	14	372	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5828494623655914	1.0	0.4171505376344085	0.1014247311827957	0.3157258064516128	0.5828494623655914	0.1816308243727599	not_available:372	not_available:372	not_available:372	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	15	312	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.56875	1.0	0.43125	0.0673076923076923	0.3639423076923077	0.56875	0.1687499999999999	not_available:312	not_available:312	not_available:312	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	16	237	Myeloid Cell	Classical Monocyte	Classical Monocyte	raw_marker_winner	0.4	1.0	0.6	0.4120393811533052	0.4063291139240506	0.4	0.0	not_available:237	not_available:237	not_available:237	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	17	216	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.5375	1.0	0.4625	0.2472222222222222	0.2152777777777778	0.5375	0.2578703703703703	not_available:216	not_available:216	not_available:216	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	18	187	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.7545989304812835	1.0	0.2454010695187166	0.2253475935828877	0.0200534759358288	0.7545989304812835	0.1376381461675579	not_available:187	not_available:187	not_available:187	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	19	79	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.6071518987341773	1.0	0.3928481012658227	0.0558227848101265	0.3370253164556961	0.6071518987341773	0.2071518987341772	not_available:79	not_available:79	not_available:79	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	2	688	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.6878997093023256	1.0	0.3121002906976744	0.0156976744186046	0.2964026162790698	0.6878997093023256	0.2878997093023255	not_available:688	not_available:688	not_available:688	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	20	78	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.727051282051282	1.0	0.2729487179487179	0.0767948717948718	0.1961538461538461	0.727051282051282	0.327051282051282	not_available:78	not_available:78	not_available:78	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	21	11	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.4675512738245105	0.5698240010972377	0.1022727272727272	0.0	0.1022727272727272	0.4675512738245105	0.1986789539638939	not_available:11	not_available:11	not_available:11	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	3	679	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5502430044182621	1.0	0.4497569955817379	0.1083357879234167	0.341421207658321	0.5502430044182621	0.1502430044182621	not_available:679	not_available:679	not_available:679	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	4	659	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5525493171471928	1.0	0.4474506828528072	0.1294688922610015	0.3179817905918057	0.5525493171471928	0.0748659585230147	not_available:659	not_available:659	not_available:659	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	5	608	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.5227384868421052	1.0	0.4772615131578947	0.3256578947368421	0.1516036184210526	0.5227384868421052	0.0452549342105262	not_available:608	not_available:608	not_available:608	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	6	585	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5214102564102564	1.0	0.4785897435897436	0.1515384615384615	0.327051282051282	0.5214102564102564	0.1214102564102563	not_available:585	not_available:585	not_available:585	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	7	556	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.6248920863309353	1.0	0.3751079136690647	0.0926438848920863	0.2824640287769784	0.6248920863309353	0.2248920863309352	not_available:556	not_available:556	not_available:556	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	8	505	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.4202871287128713	1.0	0.5797128712871287	0.2439207920792079	0.3357920792079208	0.4202871287128713	0.0202871287128713	not_available:505	not_available:505	not_available:505	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	9	451	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.522139689578714	1.0	0.477860310421286	0.1394456762749445	0.3384146341463414	0.522139689578714	0.122139689578714	not_available:451	not_available:451	not_available:451	marker_final_disagreement
