study	broad_lineage	cluster	n_cells	chosen_label	accepted	best_candidate_before_parent_fallback	best_total_score	second_total_score	score_margin	marker_pct	marker_winner_fraction	source_fraction	source_count_mean	marker_availability	cluster_reason	top_celltypist_label	top_azimuth_pbmc_l2_label	top_azimuth_pbmc_l3_label	top_panhuman_fine_label	top_panhuman_medium_label	top_cluster_consensus_label	top_screfmapping_label	median_n_genes_by_counts	median_total_counts	median_pct_counts_mt
infection_study_04	T/NK	T_NK_lineage:6	1111	NK Cell	True	NK Cell	1.5428507070324553	1.2322677336914971	0.3105829733409582	0.8508922247355314	0.144014401440144	0.3483348334833483	2.4383438343834385	1.0	cluster_consensus_marker_source_support	NK Cell:488; CD8 Cytotoxic / T Effector Memory:411; CD4 Naive / T Central Memory:182; Treg:16	CD8 Cytotoxic / T Effector Memory:480; NK Cell:458; CD4 Naive / T Central Memory:89; ydT Cell:75	Blood Cell:1083; NK Cell:23; CD4 T Effector Memory:2; MAIT Cell:2	NK Cell:504; CD8 Cytotoxic / T Effector Memory:346; Blood Cell:207; ydT Cell:29	NK Cell:504; T Cell:447; Blood Cell:150; Lymphoid Cell:10	NK Cell:732; CD8 Cytotoxic / T Effector Memory:357; CD4 Naive / T Central Memory:15; MAIT Cell:5	not_available:1099; CD4 T Effector Memory:7; CD4 Naive / T Central Memory:5	915.0	1785.0	0.0
infection_study_04	T/NK	T_NK_lineage:7	1089	CD8 Cytotoxic / T Effector Memory	True	CD8 Cytotoxic / T Effector Memory	1.7758551327223862	0.6018253875188428	1.1740297452035433	0.8829483400735714	0.2672176308539944	0.4039092220910402	2.827364554637282	1.0	cluster_consensus_marker_source_support	CD8 Cytotoxic / T Effector Memory:553; CD4 Naive / T Central Memory:344; NK Cell:137; Blood Cell:26	CD8 Cytotoxic / T Effector Memory:898; NK Cell:55; CD4 Naive / T Central Memory:49; ydT Cell:35	Blood Cell:1042; CD4 Naive / T Central Memory:15; CD8 Naive / T Central Memory:11; MAIT Cell:8	CD8 Cytotoxic / T Effector Memory:729; Blood Cell:181; NK Cell:87; CD4 Naive / T Central Memory:21	T Cell:852; Blood Cell:148; NK Cell:87; Lymphoid Cell:2	CD8 Cytotoxic / T Effector Memory:899; NK Cell:110; CD4 Naive / T Central Memory:51; MAIT Cell:28	not_available:1005; CD4 T Effector Memory:68; CD4 Naive / T Central Memory:16	733.0	1561.0	0.0
infection_study_04	T/NK	T_NK_lineage:8	1186	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.9500793235495752	0.9477483951626036	1.002330928386972	0.900781410651861	0.1205733558178752	0.5489038785834739	3.842327150084317	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1066; Treg:64; CD4 T Effector Memory:24; CD8 Cytotoxic / T Effector Memory:20	CD4 Naive / T Central Memory:1066; CD8 Cytotoxic / T Effector Memory:43; Treg:43; CD8 Naive / T Central Memory:14	Blood Cell:1084; CD4 Naive / T Central Memory:48; Treg:45; MAIT Cell:3	CD4 T Effector Memory:523; CD4 Naive / T Central Memory:369; Blood Cell:123; Treg:103	T Cell:1062; Blood Cell:116; NK Cell:5; Lymphoid Cell:3	CD4 Naive / T Central Memory:1103; CD8 Cytotoxic / T Effector Memory:74; MAIT Cell:6; NK Cell:3	CD4 Naive / T Central Memory:905; not_available:129; CD4 T Effector Memory:109; Treg:43	901.5	1730.0	0.0
infection_study_04	T/NK	T_NK_lineage:9	1013	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	2.0659479149076745	0.8742187437696712	1.1917291711380034	0.8952407064683437	0.1441263573543929	0.6025948385277111	4.218163869693979	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:898; Treg:78; CD4 T Effector Memory:13; CD8 Naive / T Central Memory:7	CD4 Naive / T Central Memory:955; CD8 Naive / T Central Memory:29; Treg:15; CD8 Cytotoxic / T Effector Memory:10	Blood Cell:903; CD4 Naive / T Central Memory:66; CD8 Naive / T Central Memory:24; Treg:20	CD4 Naive / T Central Memory:512; CD4 T Effector Memory:204; Blood Cell:157; Treg:99	T Cell:889; Blood Cell:119; Lymphoid Cell:3; NK Cell:2	CD4 Naive / T Central Memory:981; CD8 Cytotoxic / T Effector Memory:29; NK Cell:3	CD4 Naive / T Central Memory:861; not_available:101; Treg:31; CD4 T Effector Memory:20	913.0	1933.0	0.0
infection_study_04	T/NK	leiden:15	4	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.1574858259158074	0.809704474016627	0.3477813518991803	0.6075239335572463	0.0	0.3214285714285714	2.25	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2; T Cell:1; NK Cell:1	CD4 Naive / T Central Memory:3; Classical Monocyte:1	CD4 Naive / T Central Memory:2; Classical Monocyte:1; Blood Cell:1	Plasma Cell:2; CD4 Naive / T Central Memory:1; Intermediate Monocyte:1	B Cell:2; T Cell:1; Monocyte:1	Blood Cell:4	CD4 T Effector Memory:3; CD4 Naive / T Central Memory:1	588.0	1685.0	0.0
infection_study_04	T/NK	leiden:16	1	Treg	True	Treg	1.961208542639758	0.9081137451896242	1.053094797450134	0.988644412456874	1.0	0.1428571428571428	1.0	1.0	cluster_consensus_marker_source_support	Treg:1	CD4 T Cell (ab):1	CD4 T Cell (ab):1	Plasma Cell:1	B Cell:1	Plasma Cell:1	CD4 Naive / T Central Memory:1	1132.0	2061.0	0.0
infection_study_04	T/NK	leiden:17	15	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.2853970212390942	0.7872712317499485	0.4981257894891456	0.623986108255078	0.0	0.380952380952381	2.6666666666666665	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:9; Plasma Cell:4; Treg:1; NK Cell:1	CD4 Naive / T Central Memory:15	CD4 Naive / T Central Memory:11; Blood Cell:4	Blood Cell:7; Plasma Cell:7; Neutrophil:1	B Cell:7; Blood Cell:6; Granulocyte:1; T Cell:1	Plasma Cell:15	CD4 T Effector Memory:7; CD4 Naive / T Central Memory:5; not_available:3	511.0	1555.0	0.0
infection_study_04	T/NK	leiden:21	8	NK Cell	True	NK Cell	1.189600775535384	0.7545085338268559	0.435092241708528	0.5320960998012201	0.125	0.3214285714285714	2.25	1.0	cluster_consensus_marker_source_support	Myeloid Cell:2; Classical Monocyte:2; T Cell:2; CD4 Naive / T Central Memory:1	NK Cell:5; CD4 T Cell (ab):1; Classical Monocyte:1; CD4 Naive / T Central Memory:1	NK Cell:5; CD4 T Cell (ab):1; Classical Monocyte:1; Blood Cell:1	Blood Cell:7; Plasma Cell:1	Blood Cell:4; Myeloid Cell:3; B Cell:1	NK Cell:7; Plasma Cell:1	CD4 Naive / T Central Memory:4; not_available:4	1214.0	2150.5	0.0
infection_study_04	T/NK	leiden:22	7	T Cell	False	CD8 Naive / T Central Memory	1.3558926840322805	1.3540140670703815	0.0018786169618989	0.8670916443896086	0.4285714285714285	0.1224489795918367	0.8571428571428571	1.0	cluster_parent_insufficient_consensus	CD4 Naive / T Central Memory:6; Treg:1	CD8 Naive / T Central Memory:3; CD4 Naive / T Central Memory:3; Treg:1	CD8 Naive / T Central Memory:3; CD4 Naive / T Central Memory:2; Treg:1; Blood Cell:1	Naive B Cell:4; Memory B Cell:2; B Cell:1	B Cell:6; Blood Cell:1	B Cell:7	not_available:2; CD4 Naive / T Central Memory:2; Treg:2; CD4 T Effector Memory:1	996.0	1975.0	0.0
infection_study_04	T/NK	leiden:33	3	T Cell	False	CD4 T Effector Memory	1.0101172115977792	0.6934813900884228	0.3166358215093564	0.8260561610345695	0.3333333333333333	0.0	0.0	1.0	cluster_parent_insufficient_consensus	Treg:1; Plasmablast:1; T Cell:1	CD4 Naive / T Central Memory:1; CD4 T Cell (ab):1; NK Cell:1	Blood Cell:1; CD4 T Cell (ab):1; NK Cell:1	Blood Cell:2; Neutrophil:1	Myeloid Cell:2; Granulocyte:1	Blood Cell:3	CD4 Naive / T Central Memory:2; not_available:1	681.0	1631.0	0.0
infection_study_04	T/NK	leiden:34	2	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.493748714785112	0.779277929555536	0.7144707852295761	0.6041652386501245	0.0	0.5	3.5	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:2	CD4 Naive / T Central Memory:2	Blood Cell:2	Blood Cell:2	Classical Monocyte:2	CD4 Naive / T Central Memory:1; Treg:1	568.0	1517.0	0.0
infection_study_04	T/NK	leiden:8	5	CD4 Naive / T Central Memory	True	CD4 Naive / T Central Memory	1.443393261067536	1.0207065009841076	0.4226867600834283	0.6990083853131355	0.0	0.4285714285714285	3.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:3; NK Cell:1; Treg:1	CD4 Naive / T Central Memory:5	CD4 Naive / T Central Memory:5	Memory B Cell:2; B Cell:2; Naive B Cell:1	B Cell:3; Blood Cell:2	B Cell:5	Treg:3; CD4 Naive / T Central Memory:2	663.0	1639.0	0.0
infection_study_04	T/NK	leiden:9	1	Treg	True	Treg	1.1055227519755588	0.9241341323697894	0.1813886196057694	0.926771311718875	0.0	0.1428571428571428	1.0	1.0	cluster_consensus_marker_source_support	CD4 Naive / T Central Memory:1	Naive B Cell:1	CD4 Naive / T Central Memory:1	Blood Cell:1	Blood Cell:1	B Cell:1	Treg:1	499.0	1684.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:0	1194	Classical Monocyte	True	Classical Monocyte	2.007615720268745	0.905523401502681	1.102092318766064	0.7752987410606165	0.0644891122278056	0.6622397702799714	4.635678391959799	1.0	cluster_consensus_marker_source_support	Classical Monocyte:1080; Non-Classical Monocyte:60; CD4 Naive / T Central Memory:41; Myeloid Cell:7	Classical Monocyte:1153; Non-Classical Monocyte:37; Conventional DC 2:3; RBC:1	Classical Monocyte:1154; Non-Classical Monocyte:37; Blood Cell:2; RBC:1	Classical Monocyte:1006; Blood Cell:81; Intermediate Monocyte:70; Non-Classical Monocyte:17	Monocyte:1093; Blood Cell:81; DC:15; Granulocyte:5	Classical Monocyte:1142; Non-Classical Monocyte:44; Conventional DC 2:3; Blood Cell:3	not_available:1194	1260.5	2248.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:1	940	Classical Monocyte	True	Classical Monocyte	1.845128477736797	0.5782347538356438	1.2668937239011528	0.820355518998332	0.1606382978723404	0.5148936170212766	3.604255319148936	1.0	cluster_consensus_marker_source_support	Classical Monocyte:634; Non-Classical Monocyte:112; CD4 Naive / T Central Memory:84; CD8 Cytotoxic / T Effector Memory:34	Classical Monocyte:782; Non-Classical Monocyte:109; RBC:13; Conventional DC 2:13	Classical Monocyte:785; Non-Classical Monocyte:110; Blood Cell:23; RBC:13	Classical Monocyte:525; Blood Cell:139; Intermediate Monocyte:115; Non-Classical Monocyte:91	Monocyte:731; Blood Cell:134; Granulocyte:36; DC:34	Classical Monocyte:662; Non-Classical Monocyte:124; Blood Cell:116; Conventional DC 2:27	not_available:940	1225.5	2152.5	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:10	581	Classical Monocyte	True	Classical Monocyte	2.2580293501493416	0.7972359594113022	1.4607933907380397	0.8893001576530263	0.2564543889845094	0.6592082616179001	4.614457831325301	1.0	cluster_consensus_marker_source_support	Classical Monocyte:516; CD4 Naive / T Central Memory:35; Non-Classical Monocyte:23; NK Cell:2	Classical Monocyte:560; Non-Classical Monocyte:13; RBC:7; Conventional DC 2:1	Classical Monocyte:560; Non-Classical Monocyte:13; RBC:7; Blood Cell:1	Classical Monocyte:507; Intermediate Monocyte:43; Blood Cell:16; Neutrophil:10	Monocyte:551; Blood Cell:16; Granulocyte:10; DC:4	Classical Monocyte:538; Non-Classical Monocyte:17; Blood Cell:12; RBC:9	not_available:581	1010.0	2019.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:11	546	Conventional DC 2	True	Conventional DC 2	1.293446897099845	0.9145188365290596	0.3789280605707854	0.7301162976671922	0.1721611721611721	0.2624280481423338	1.836996336996337	1.0	cluster_consensus_marker_source_support	Classical Monocyte:206; Conventional DC 2:156; CD4 Naive / T Central Memory:81; Non-Classical Monocyte:23	Classical Monocyte:297; Conventional DC 2:220; Conventional DC 1:23; HSC:2	Classical Monocyte:306; Blood Cell:211; Conventional DC 1:24; HSC:3	Conventional DC 2:298; Classical Monocyte:146; Blood Cell:57; Conventional DC 1:21	DC:323; Monocyte:167; Blood Cell:55; Granulocyte:1	Conventional DC 2:329; Classical Monocyte:208; Non-Classical Monocyte:8; Blood Cell:1	not_available:546	1179.5	2183.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:12	535	Classical Monocyte	True	Classical Monocyte	2.1996433053379554	0.7456836409749981	1.453959664362957	0.8734206137043892	0.2411214953271028	0.6424566088117489	4.497196261682243	1.0	cluster_consensus_marker_source_support	Classical Monocyte:466; CD4 Naive / T Central Memory:40; Non-Classical Monocyte:23; Blood Cell:2	Classical Monocyte:497; Non-Classical Monocyte:23; RBC:14; Conventional DC 2:1	Classical Monocyte:497; Non-Classical Monocyte:23; RBC:14; Blood Cell:1	Classical Monocyte:459; Intermediate Monocyte:46; Blood Cell:17; Neutrophil:8	Monocyte:509; Blood Cell:17; Granulocyte:8; DC:1	Classical Monocyte:487; Non-Classical Monocyte:26; Blood Cell:16; RBC:3	not_available:535	891.0	1827.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:13	344	Classical Monocyte	True	Classical Monocyte	2.18007749546887	0.8880905925344472	1.2919869029344229	0.8829026435442229	0.2819767441860465	0.6104651162790697	4.273255813953488	1.0	cluster_consensus_marker_source_support	Classical Monocyte:278; CD4 Naive / T Central Memory:42; Blood Cell:7; Conventional DC 2:7	Classical Monocyte:327; RBC:7; Conventional DC 2:5; Conventional DC 1:2	Classical Monocyte:328; RBC:7; Blood Cell:6; Conventional DC 1:2	Classical Monocyte:227; Blood Cell:76; Conventional DC 2:25; Neutrophil:12	Monocyte:229; Myeloid Cell:46; Blood Cell:30; DC:27	Classical Monocyte:310; Conventional DC 2:21; Blood Cell:5; NK Cell:3	not_available:343; CD4 Naive / T Central Memory:1	1138.5	2163.5	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:14	286	Classical Monocyte	True	Classical Monocyte	2.0142334634314896	0.7596444065907361	1.2545890568407536	0.8457627893161515	0.1118881118881118	0.6123876123876124	4.286713286713287	1.0	cluster_consensus_marker_source_support	Classical Monocyte:260; Non-Classical Monocyte:14; CD4 Naive / T Central Memory:9; Myeloid Cell:2	Classical Monocyte:272; Non-Classical Monocyte:11; RBC:3	Classical Monocyte:272; Non-Classical Monocyte:11; RBC:3	Classical Monocyte:230; Intermediate Monocyte:23; Blood Cell:16; Neutrophil:7	Monocyte:259; Blood Cell:16; Granulocyte:7; DC:2	Classical Monocyte:192; Platelet:77; Non-Classical Monocyte:14; Blood Cell:2	not_available:286	1155.5	2194.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:15	141	Classical Monocyte	True	Classical Monocyte	1.8159595406540423	0.888370156888408	0.9275893837656344	0.8620421778965888	0.226950354609929	0.4518743667679837	3.1631205673758864	1.0	cluster_consensus_marker_source_support	Classical Monocyte:89; CD4 Naive / T Central Memory:18; Plasma Cell:10; Blood Cell:6	Classical Monocyte:130; RBC:4; Conventional DC 1:2; Non-Classical Monocyte:2	Classical Monocyte:131; RBC:4; Conventional DC 1:2; Non-Classical Monocyte:2	Classical Monocyte:51; Blood Cell:48; Neutrophil:16; Plasma Cell:12	Monocyte:59; Blood Cell:47; Granulocyte:16; B Cell:12	Blood Cell:49; Classical Monocyte:45; Plasma Cell:41; Conventional DC 2:5	not_available:141	823.0	1682.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:16	297	Non-Classical Monocyte	True	Non-Classical Monocyte	1.7714499953858376	0.8371759070093431	0.9342740883764944	0.959512874997144	0.3569023569023569	0.3275613275613275	2.292929292929293	1.0	cluster_consensus_marker_source_support	Non-Classical Monocyte:157; Classical Monocyte:91; CD4 Naive / T Central Memory:30; Myeloid Cell:7	Non-Classical Monocyte:148; Classical Monocyte:142; Conventional DC 2:5; RBC:2	Non-Classical Monocyte:148; Classical Monocyte:142; Blood Cell:5; RBC:2	Intermediate Monocyte:129; Classical Monocyte:68; Non-Classical Monocyte:57; Blood Cell:28	Monocyte:254; Blood Cell:22; DC:15; Myeloid Cell:6	Non-Classical Monocyte:171; Classical Monocyte:114; Conventional DC 2:7; Blood Cell:4	not_available:297	1157.0	2147.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:17	259	Classical Monocyte	True	Classical Monocyte	1.855409891251964	1.3843650270018473	0.4710448642501166	0.8462083304773003	0.0193050193050193	0.5675675675675675	3.972972972972973	1.0	cluster_consensus_marker_source_support	Classical Monocyte:213; CD4 Naive / T Central Memory:29; Non-Classical Monocyte:8; Treg:4	Classical Monocyte:252; Non-Classical Monocyte:7	Classical Monocyte:252; Non-Classical Monocyte:7	Neutrophil:180; Classical Monocyte:63; Blood Cell:8; Non-Classical Monocyte:5	Granulocyte:180; Monocyte:71; Blood Cell:8	Classical Monocyte:249; Non-Classical Monocyte:9; Platelet:1	not_available:259	752.0	1723.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:18	218	Classical Monocyte	True	Classical Monocyte	1.7082743448334965	0.8582785491537593	0.8499957956797372	0.7505654945506888	0.0458715596330275	0.5242463958060288	3.669724770642202	1.0	cluster_consensus_marker_source_support	Classical Monocyte:156; Non-Classical Monocyte:31; CD4 Naive / T Central Memory:15; Blood Cell:5	Classical Monocyte:178; Non-Classical Monocyte:22; Conventional DC 2:6; Naive B Cell:5	Classical Monocyte:178; Non-Classical Monocyte:23; Blood Cell:13; RBC:2	Classical Monocyte:116; Blood Cell:44; Intermediate Monocyte:17; Non-Classical Monocyte:16	Monocyte:149; Blood Cell:44; DC:13; Granulocyte:9	Classical Monocyte:172; Non-Classical Monocyte:32; Conventional DC 2:9; B Cell:3	not_available:218	1219.5	2188.5	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:19	222	Plasmacytoid DC	True	Plasmacytoid DC	2.7797432269671627	0.8264460900488044	1.9532971369183585	0.9974409943564786	0.7432432432432432	0.6776061776061775	4.743243243243243	0.875	cluster_consensus_marker_source_support	Plasmacytoid DC:205; CD4 Naive / T Central Memory:9; Classical Monocyte:6; Non-Classical Monocyte:1	Plasmacytoid DC:208; Classical Monocyte:12; Conventional DC 2:2	Plasmacytoid DC:208; Classical Monocyte:12; Blood Cell:2	Plasmacytoid DC:213; Blood Cell:5; Classical Monocyte:3; Conventional DC 1:1	DC:215; Blood Cell:4; Monocyte:3	Plasmacytoid DC:219; Conventional DC 2:2; Classical Monocyte:1	not_available:222	1196.5	2142.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:2	1050	Classical Monocyte	True	Classical Monocyte	2.2513564902827263	0.7504185205235704	1.500937969759156	0.8797838554161812	0.2504761904761904	0.6627210884353741	4.639047619047619	1.0	cluster_consensus_marker_source_support	Classical Monocyte:948; Non-Classical Monocyte:64; CD4 Naive / T Central Memory:35; Myeloid Cell:2	Classical Monocyte:1005; Non-Classical Monocyte:44; RBC:1	Classical Monocyte:1005; Non-Classical Monocyte:44; RBC:1	Classical Monocyte:916; Intermediate Monocyte:107; Blood Cell:18; Neutrophil:4	Monocyte:1024; Blood Cell:16; Granulocyte:4; DC:4	Classical Monocyte:997; Non-Classical Monocyte:50; Platelet:2; RBC:1	not_available:1050	1374.0	2328.5	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:20	69	Classical Monocyte	True	Classical Monocyte	1.6206740465142415	1.149141125216012	0.4715329212982295	0.9240523682226336	0.1159420289855072	0.3664596273291924	2.565217391304348	1.0	cluster_consensus_marker_source_support	Classical Monocyte:35; Blood Cell:13; CD4 Naive / T Central Memory:9; Treg:6	Classical Monocyte:63; RBC:6	Classical Monocyte:63; RBC:6	Neutrophil:43; Blood Cell:14; Classical Monocyte:12	Granulocyte:43; Monocyte:12; Myeloid Cell:10; Blood Cell:4	Blood Cell:63; Classical Monocyte:4; Plasma Cell:2	not_available:69	908.0	1979.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:21	79	Classical Monocyte	True	Classical Monocyte	1.9682966445154189	0.7174290942530582	1.2508675502623603	0.8100623757625608	0.0759493670886076	0.6202531645569621	4.341772151898734	1.0	cluster_consensus_marker_source_support	Classical Monocyte:61; Blood Cell:7; CD4 Naive / T Central Memory:6; Non-Classical Monocyte:3	Classical Monocyte:75; Non-Classical Monocyte:3; Lymphoid Cell:1	Classical Monocyte:75; Non-Classical Monocyte:3; Lymphoid Cell:1	Classical Monocyte:59; Blood Cell:8; Intermediate Monocyte:8; Neutrophil:2	Monocyte:69; Blood Cell:7; Granulocyte:3	Classical Monocyte:73; Blood Cell:4; Non-Classical Monocyte:2	not_available:79	1117.0	2178.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:22	14	Classical Monocyte	True	Classical Monocyte	2.087189607490127	0.8911029556794958	1.1960866518106312	0.9438161171659012	0.2142857142857142	0.5612244897959183	3.928571428571429	1.0	cluster_consensus_marker_source_support	Classical Monocyte:14	Classical Monocyte:13; RBC:1	Classical Monocyte:13; RBC:1	Classical Monocyte:11; Neutrophil:3	Monocyte:11; Granulocyte:3	RBC:10; Classical Monocyte:4	not_available:14	1073.0	2267.0	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:3	958	Classical Monocyte	True	Classical Monocyte	2.099312918678011	0.7574192553876606	1.3418936632903502	0.8386341307377705	0.1878914405010438	0.6285416045332538	4.3997912317327765	1.0	cluster_consensus_marker_source_support	Classical Monocyte:831; CD4 Naive / T Central Memory:90; Non-Classical Monocyte:30; Blood Cell:3	Classical Monocyte:850; RBC:75; Non-Classical Monocyte:31; Conventional DC 1:1	Classical Monocyte:850; RBC:75; Non-Classical Monocyte:31; Conventional DC 1:1	Classical Monocyte:812; Blood Cell:72; Intermediate Monocyte:47; Non-Classical Monocyte:11	Monocyte:870; Blood Cell:72; Granulocyte:10; DC:6	Classical Monocyte:872; Non-Classical Monocyte:44; Blood Cell:39; Conventional DC 2:3	not_available:958	766.5	1755.5	0.0
infection_study_04	Myeloid/DC	Myeloid_lineage:4	1030	Classical Monocyte	True	Classical Monocyte	2.338575441436554	0.8018497682549	1.536725673181654	0.8924532181780793	0.270873786407767	0.6940360610263521	4.858252427184466	1.0	cluster_consensus_marker_source_support	Classical Monocyte:992; CD4 Naive / T Central Memory:24; Non-Classical Monocyte:10; Myeloid Cell:2	Classical Monocyte:1004; RBC:20; Non-Classical Monocyte:6	Classical Monocyte:1004; RBC:20; Non-Classical Monocyte:6	Classical Monocyte:982; Blood Cell:24; Neutrophil:12; Intermediate Monocyte:8	Monocyte:992; Blood Cell:24; Granulocyte:12; DC:2	Classical Monocyte:1022; Non-Classical Monocyte:6; Blood Cell:1; Platelet:1	not_available:1030	1216.5	2250.0	0.0
